"CustomerID","Recency_capped","Frequency_capped","Monetary_capped","Cluster_Id","Segment"
15050,26,3,1782.09,2,"Active Customers"
15051,24,3,1391.61,2,"Active Customers"
15052,320,1,215.78,1,"Dormant"
15053,5,3,697.79,2,"Active Customers"
15054,13,2,302.1,2,"Active Customers"
15057,276,2,1489.5,1,"Dormant"
15058,26,11,2124.99,2,"Active Customers"
15059,41,9,1337.72,2,"Active Customers"
15060,9,4,301.84,2,"Active Customers"
15061,4,30,18715.313,3,"VIP Customers"
15062,72,4,987.86,2,"Active Customers"
15063,214,1,370.8,1,"Dormant"
15065,38,4,3158.13,2,"Active Customers"
15066,54,1,893.59,2,"Active Customers"
15067,79,3,1744.76,2,"Active Customers"
15068,47,2,553.36,2,"Active Customers"
15069,180,1,1109.53,1,"Dormant"
15070,369,1,106.2,1,"Dormant"
15071,94,2,982.07,2,"Active Customers"
15073,10,3,1043.41,2,"Active Customers"
15074,106,1,748.87,2,"Active Customers"
15075,78,1,773.03,2,"Active Customers"
15076,173,1,880.85,1,"Dormant"
15078,8,30,9743.11,3,"VIP Customers"
15079,213,4,895.61,1,"Dormant"
15081,23,5,504.8,2,"Active Customers"
15083,257,1,88.2,1,"Dormant"
15087,282,1,306.94,1,"Dormant"
15088,22,2,1160.07,2,"Active Customers"
15089,11,6,2420.84,2,"Active Customers"
15090,309,1,381.32,1,"Dormant"
15091,68,1,480.71,2,"Active Customers"
15092,216,2,457.81,1,"Dormant"
15093,19,6,4597.02,2,"Active Customers"
15095,104,4,1370.6,2,"Active Customers"
15096,43,1,219.39,2,"Active Customers"
15097,5,1,248.08,2,"Active Customers"
15098,183,3,18715.313,3,"VIP Customers"
15099,85,1,410.48,2,"Active Customers"
15100,334,3,876,1,"Dormant"
15101,9,2,317.53,2,"Active Customers"
15103,32,2,703.36,2,"Active Customers"
15104,197,2,1027.44,1,"Dormant"
15105,19,7,2298.93,2,"Active Customers"
15106,18,5,1422.52,2,"Active Customers"
15107,312,6,319.5,1,"Dormant"
15108,142,3,1159.25,2,"Active Customers"
15109,246,1,484.95,1,"Dormant"
15110,24,4,996.1,2,"Active Customers"
15111,30,3,1567.48,2,"Active Customers"
15113,10,3,3608.94,2,"Active Customers"
15114,31,10,2760.56,2,"Active Customers"
15115,19,1,340.11,2,"Active Customers"
15116,18,4,1352.75,2,"Active Customers"
15117,15,5,1551.78,2,"Active Customers"
15118,135,1,244.8,2,"Active Customers"
15119,246,1,266.4,1,"Dormant"
15120,134,1,358.82,2,"Active Customers"
15121,51,2,457.72,2,"Active Customers"
15122,115,3,1633.78,2,"Active Customers"
15123,8,2,2199.31,2,"Active Customers"
15124,23,2,184.19,2,"Active Customers"
15125,26,15,11528.48,3,"VIP Customers"
15127,66,1,406.53,2,"Active Customers"
15128,61,4,1471,2,"Active Customers"
15129,51,11,3447.4,2,"Active Customers"
15130,170,1,330.11,1,"Dormant"
15132,19,5,977.93,2,"Active Customers"
15133,128,3,982.42,2,"Active Customers"
15134,15,8,1387.99,2,"Active Customers"
15135,240,1,139.05,1,"Dormant"
15136,3,4,1286.7,2,"Active Customers"
15139,240,2,178.96,1,"Dormant"
15140,53,7,2354.25,2,"Active Customers"
15142,47,1,498.74,2,"Active Customers"
15143,226,1,259.45,1,"Dormant"
15144,9,17,6580.44,3,"VIP Customers"
15145,5,4,1194.73,2,"Active Customers"
15146,165,2,1327.16,1,"Dormant"
15147,241,1,623.5,1,"Dormant"
15148,11,1,301.29,2,"Active Customers"
15149,134,1,520.8,2,"Active Customers"
15150,18,10,5314.47,2,"Active Customers"
15152,10,13,4745.69,3,"VIP Customers"
15153,32,1,329.25,2,"Active Customers"
15154,76,1,296.42,2,"Active Customers"
15156,2,3,961.49,2,"Active Customers"
15157,4,3,1936.07,2,"Active Customers"
15158,46,1,401.4,2,"Active Customers"
15159,2,30,18641.01,3,"VIP Customers"
15160,358,1,158.16,1,"Dormant"
15163,19,2,304.47,2,"Active Customers"
15164,69,3,843.05,2,"Active Customers"
15165,369,1,487.75,1,"Dormant"
15167,321,1,163,1,"Dormant"
15168,26,1,106.56,2,"Active Customers"
15171,332,1,1289.5,1,"Dormant"
15172,9,5,1624.05,2,"Active Customers"
15174,323,1,135.75,1,"Dormant"
15175,72,1,224.14,2,"Active Customers"
15178,261,1,52.2,1,"Dormant"
15179,19,5,2206.95,2,"Active Customers"
15180,368,1,87.5,1,"Dormant"
15181,67,3,689.48,2,"Active Customers"
15182,155,2,622.85,1,"Dormant"
15184,30,2,406.76,2,"Active Customers"
15185,71,1,310.62,2,"Active Customers"
15186,15,2,411.41,2,"Active Customers"
15187,2,15,4762.18,3,"VIP Customers"
15189,2,30,16225.39,3,"VIP Customers"
15192,120,3,1044.32,2,"Active Customers"
15193,61,1,499.32,2,"Active Customers"
15194,4,15,7616.53,3,"VIP Customers"
15195,3,1,3861,2,"Active Customers"
15197,11,3,1079.61,2,"Active Customers"
15198,93,2,193.64,2,"Active Customers"
15199,60,4,1268.7,2,"Active Customers"
15201,88,5,1236.54,2,"Active Customers"
15203,26,6,1827.8,2,"Active Customers"
15204,358,1,316.58,1,"Dormant"
15205,86,2,653.24,2,"Active Customers"
15206,11,4,420.3,2,"Active Customers"
15208,2,5,870.12,2,"Active Customers"
15210,226,1,331.18,1,"Dormant"
15211,61,2,894.41,2,"Active Customers"
15212,242,1,101.8,1,"Dormant"
15213,319,2,328.35,1,"Dormant"
15214,2,8,1661.44,2,"Active Customers"
15215,47,3,734.94,2,"Active Customers"
15216,88,1,96.6,2,"Active Customers"
15218,11,11,5756.89,3,"VIP Customers"
15219,177,1,305.75,1,"Dormant"
15220,52,6,1778.96,2,"Active Customers"
15221,367,1,403.25,1,"Dormant"
15222,319,1,585,1,"Dormant"
15223,226,2,755.75,1,"Dormant"
15224,359,2,322.08,1,"Dormant"
15225,235,1,409.4,1,"Dormant"
15226,311,1,154.41,1,"Dormant"
15227,37,5,1219.4,2,"Active Customers"
15228,67,4,3386.71,2,"Active Customers"
15230,240,2,429.6,1,"Dormant"
15232,114,2,612.06,2,"Active Customers"
15234,277,1,197,1,"Dormant"
15235,218,12,2247.51,1,"Dormant"
15236,299,1,321.05,1,"Dormant"
15237,2,4,1412.32,2,"Active Customers"
15238,30,3,1071.99,2,"Active Customers"
15239,11,2,780.59,2,"Active Customers"
15240,45,5,1706.57,2,"Active Customers"
15241,67,8,1756.44,2,"Active Customers"
15243,75,1,316.68,2,"Active Customers"
15244,66,2,631.57,2,"Active Customers"
15245,135,3,2515.84,2,"Active Customers"
15246,239,2,514.15,1,"Dormant"
15247,123,1,356,2,"Active Customers"
15249,32,13,6688.46,3,"VIP Customers"
15251,10,11,10484.99,3,"VIP Customers"
15252,37,2,740.78,2,"Active Customers"
15253,17,5,918.2,2,"Active Customers"
15254,128,1,300.36,2,"Active Customers"
15255,67,1,890.85,2,"Active Customers"
15256,149,1,98.45,1,"Dormant"
15257,284,1,317.15,1,"Dormant"
15258,169,2,623.16,1,"Dormant"
15260,101,7,1810.77,2,"Active Customers"
15261,136,1,254.82,1,"Dormant"
15262,324,1,178.95,1,"Dormant"
15263,107,1,156.51,2,"Active Customers"
15264,65,1,393.74,2,"Active Customers"
15265,152,2,1506.12,1,"Dormant"
15266,339,1,119.3,1,"Dormant"
15267,23,5,1717.36,2,"Active Customers"
15269,24,1,408.8,2,"Active Customers"
15270,16,7,2379.49,2,"Active Customers"
15271,8,15,2507.07,2,"Active Customers"
15272,58,2,721.94,2,"Active Customers"
15274,5,2,716.57,2,"Active Customers"
15275,38,1,615.14,2,"Active Customers"
15276,67,1,135.31,2,"Active Customers"
15277,47,1,255.9,2,"Active Customers"
15279,355,1,290.51,1,"Dormant"
15280,173,1,113.12,1,"Dormant"
15281,59,9,2332.15,2,"Active Customers"
15286,50,1,240.55,2,"Active Customers"
15287,23,2,486.69,2,"Active Customers"
15288,44,5,2306.52,2,"Active Customers"
15289,30,3,939.78,2,"Active Customers"
15290,5,18,7943.22,3,"VIP Customers"
15291,26,14,4623.3,3,"VIP Customers"
15292,202,1,180.94,1,"Dormant"
15296,51,6,3672.86,2,"Active Customers"
15297,11,3,641.94,2,"Active Customers"
15298,3,12,4799.9,2,"Active Customers"
15299,68,6,3907.01,2,"Active Customers"
15300,65,1,496.44,2,"Active Customers"
15301,51,12,5070.35,3,"VIP Customers"
15303,291,1,574.02,1,"Dormant"
15304,61,8,694.4,2,"Active Customers"
15306,65,3,1174.35,2,"Active Customers"
15307,96,1,205.3,2,"Active Customers"
15308,275,1,310.47,1,"Dormant"
15311,2,30,18715.313,3,"VIP Customers"
15312,76,4,924.85,2,"Active Customers"
15313,111,1,52.2,2,"Active Customers"
15314,200,1,327.97,1,"Dormant"
15315,65,2,570.5,2,"Active Customers"
15316,327,1,165,1,"Dormant"
15318,4,1,312.62,2,"Active Customers"
15319,284,1,204.5,1,"Dormant"
15320,45,1,267.13,2,"Active Customers"
15321,71,3,2748.31,2,"Active Customers"
15322,86,1,679.68,2,"Active Customers"
15325,104,1,162.29,2,"Active Customers"
15326,334,1,311.71,1,"Dormant"
15327,53,1,208.75,2,"Active Customers"
15329,40,3,1049.7,2,"Active Customers"
15330,33,2,714.96,2,"Active Customers"
15332,367,4,1661.06,1,"Dormant"
15333,209,1,1028.56,1,"Dormant"
15334,157,3,348.72,1,"Dormant"
15335,54,1,173.97,2,"Active Customers"
15339,67,2,574.07,2,"Active Customers"
15341,81,1,2020.52,2,"Active Customers"
15342,130,1,406.09,2,"Active Customers"
15343,88,1,364.5,2,"Active Customers"
15344,2,3,563.94,2,"Active Customers"
15345,46,1,393.54,2,"Active Customers"
15346,333,1,252.42,1,"Dormant"
15347,367,1,201.6,1,"Dormant"
15348,73,1,158.04,2,"Active Customers"
15349,159,2,473.81,1,"Dormant"
15350,369,1,115.65,1,"Dormant"
15351,13,7,1960.11,2,"Active Customers"
15353,255,2,777.02,1,"Dormant"
15355,30,2,277.05,2,"Active Customers"
15356,32,10,2766.5,2,"Active Customers"
15358,5,22,8347.2,3,"VIP Customers"
15360,40,1,427.93,2,"Active Customers"
15361,362,1,418.92,1,"Dormant"
15363,369,1,326,1,"Dormant"
15364,96,2,913.19,2,"Active Customers"
15365,26,7,2314.32,2,"Active Customers"
15366,76,2,602.51,2,"Active Customers"
15367,58,4,1877.59,2,"Active Customers"
15368,22,1,446.94,2,"Active Customers"
15370,41,7,2386.05,2,"Active Customers"
15372,138,1,2007.4,2,"Active Customers"
15373,9,12,2415.91,2,"Active Customers"
15374,129,1,168,2,"Active Customers"
15376,41,3,1233.36,2,"Active Customers"
15379,170,7,3703.29,2,"Active Customers"
15380,9,5,1690.26,2,"Active Customers"
15381,214,2,596.85,1,"Dormant"
15382,15,6,5955.71,2,"Active Customers"
15384,170,2,642.41,1,"Dormant"
15385,41,1,316.88,2,"Active Customers"
15386,187,1,394.14,1,"Dormant"
15388,271,1,140.54,1,"Dormant"
15389,173,1,500,1,"Dormant"
15392,5,4,1535.53,2,"Active Customers"
15393,17,2,231.86,2,"Active Customers"
15394,10,4,2183.54,2,"Active Customers"
15395,326,1,107.45,1,"Dormant"
15396,113,1,288.18,2,"Active Customers"
15397,290,1,94,1,"Dormant"
15398,17,2,1345.53,2,"Active Customers"
15399,2,3,815.77,2,"Active Customers"
15400,93,5,716.2,2,"Active Customers"
15402,149,2,626.35,1,"Dormant"
15405,190,1,349.1,1,"Dormant"
15406,32,2,510.71,2,"Active Customers"
15407,34,4,1056.44,2,"Active Customers"
15408,265,1,267.18,1,"Dormant"
15410,85,8,3450.84,2,"Active Customers"
15411,27,4,1358.88,2,"Active Customers"
15412,172,1,190.53,1,"Dormant"
15414,10,3,774.9,2,"Active Customers"
15415,314,1,572.81,1,"Dormant"
15416,65,4,3984.32,2,"Active Customers"
15417,86,1,508.8,2,"Active Customers"
15419,25,1,135.86,2,"Active Customers"
15421,59,4,950.36,2,"Active Customers"
15422,324,2,97.7,1,"Dormant"
15423,39,1,52.2,2,"Active Customers"
15424,255,2,383.34,1,"Dormant"
15426,20,5,1447.39,2,"Active Customers"
15427,34,3,1483.14,2,"Active Customers"
15428,16,1,93.78,2,"Active Customers"
15429,27,2,397.35,2,"Active Customers"
15432,24,1,171.19,2,"Active Customers"
15433,214,2,533.3,1,"Dormant"
15434,9,5,1041.48,2,"Active Customers"
15435,23,1,149.29,2,"Active Customers"
15436,13,3,1122.53,2,"Active Customers"
15437,263,1,200.16,1,"Dormant"
15438,132,1,156.58,2,"Active Customers"
15440,55,3,383.68,2,"Active Customers"
15442,249,1,594,1,"Dormant"
15443,2,7,3236.91,2,"Active Customers"
15444,10,2,1418.26,2,"Active Customers"
15445,265,1,113.5,1,"Dormant"
15447,331,1,155.17,1,"Dormant"
15448,313,1,494.64,1,"Dormant"
15449,27,3,974.52,2,"Active Customers"
15450,31,1,429.84,2,"Active Customers"
15452,30,3,538.73,2,"Active Customers"
15453,2,7,1388.37,2,"Active Customers"
15454,363,1,179.1,1,"Dormant"
15456,284,3,447.22,1,"Dormant"
15457,263,1,237.07,1,"Dormant"
15458,26,1,161.64,2,"Active Customers"
15460,355,1,216.76,1,"Dormant"
15462,95,3,234.6,2,"Active Customers"
15463,30,1,126.14,2,"Active Customers"
15464,339,1,1048.85,1,"Dormant"
15465,20,18,7354.62,3,"VIP Customers"
15466,86,1,334.53,2,"Active Customers"
15467,10,3,524.88,2,"Active Customers"
15468,52,2,467.51,2,"Active Customers"
15469,51,2,538.55,2,"Active Customers"
15471,3,1,469.48,2,"Active Customers"
15472,114,1,371.56,2,"Active Customers"
15473,15,7,1771.2,2,"Active Customers"
15475,78,1,454.11,2,"Active Customers"
15478,41,2,1441.42,2,"Active Customers"
15480,117,1,905.5,2,"Active Customers"
15482,16,11,11014.96,3,"VIP Customers"
15483,162,4,233.81,1,"Dormant"
15484,2,4,3594.31,2,"Active Customers"
15485,31,3,2575,2,"Active Customers"
15488,93,1,91.32,2,"Active Customers"
15489,23,3,1134.28,2,"Active Customers"
15491,96,6,3100.09,2,"Active Customers"
15492,29,2,659.46,2,"Active Customers"
15493,33,5,2001.8,2,"Active Customers"
15494,22,2,1299.23,2,"Active Customers"
15497,18,2,1262.2,2,"Active Customers"
15498,3,27,13316.4,3,"VIP Customers"
15500,9,4,1131.56,2,"Active Customers"
15502,16,10,6923.98,3,"VIP Customers"
15503,363,1,147.09,1,"Dormant"
15504,82,1,52.83,2,"Active Customers"
15505,53,5,3610.96,2,"Active Customers"
15506,23,3,979.26,2,"Active Customers"
15507,172,1,492.36,1,"Dormant"
15508,190,6,1000.27,1,"Dormant"
15510,331,1,250,1,"Dormant"
15511,12,5,909.23,2,"Active Customers"
15512,156,2,121,1,"Dormant"
15513,34,19,14758.22,3,"VIP Customers"
15514,13,11,4139.46,2,"Active Customers"
15516,45,3,62.43,2,"Active Customers"
15517,234,1,267.03,1,"Dormant"
15518,65,8,1942.45,2,"Active Customers"
15520,2,1,343.5,2,"Active Customers"
15521,41,8,3000.2,2,"Active Customers"
15522,33,2,398.84,2,"Active Customers"
15523,85,1,412.01,2,"Active Customers"
15524,25,1,440,2,"Active Customers"
15525,3,3,823.42,2,"Active Customers"
15526,34,2,148.44,2,"Active Customers"
15527,19,8,2429.78,2,"Active Customers"
15528,255,1,229.33,1,"Dormant"
15529,23,11,3992.68,2,"Active Customers"
15530,22,4,1502.35,2,"Active Customers"
15531,9,2,2007.44,2,"Active Customers"
15532,26,4,1571.03,2,"Active Customers"
15533,20,3,807.57,2,"Active Customers"
15535,174,4,536.4,1,"Dormant"
15537,164,1,110.92,1,"Dormant"
15539,8,1,538.46,2,"Active Customers"
15540,12,1,213.3,2,"Active Customers"
15541,115,1,85.13,2,"Active Customers"
15543,289,1,127.86,1,"Dormant"
15544,10,9,3546.71,2,"Active Customers"
15545,55,2,292.72,2,"Active Customers"
15547,8,14,4954.84,3,"VIP Customers"
15549,78,3,1689.51,2,"Active Customers"
15550,5,4,575.63,2,"Active Customers"
15551,37,1,436.06,2,"Active Customers"
15552,218,1,90.12,1,"Dormant"
15553,61,1,437.23,2,"Active Customers"
15554,278,1,217.2,1,"Dormant"
15555,13,16,4802.18,3,"VIP Customers"
15556,25,1,279.77,2,"Active Customers"
15557,29,1,473.65,2,"Active Customers"
15561,12,4,800.59,2,"Active Customers"
15562,352,1,134.55,1,"Dormant"
15563,23,3,1361.44,2,"Active Customers"
15565,51,2,173.16,2,"Active Customers"
15567,19,1,186.01,2,"Active Customers"
15568,3,3,758.29,2,"Active Customers"
15569,104,5,1375.71,2,"Active Customers"
15570,8,12,4165.52,2,"Active Customers"
15571,12,4,650.43,2,"Active Customers"
15572,5,7,2552.86,2,"Active Customers"
15573,32,2,599.5,2,"Active Customers"
15574,178,4,702.25,1,"Dormant"
15576,38,1,940.67,2,"Active Customers"
15577,152,3,258.88,1,"Dormant"
15578,163,1,127.1,1,"Dormant"
15579,69,2,348.6,2,"Active Customers"
15581,157,10,721.63,2,"Active Customers"
15582,25,3,682.91,2,"Active Customers"
15584,24,4,725.11,2,"Active Customers"
15585,177,1,455.3,1,"Dormant"
15587,51,4,913.68,2,"Active Customers"
15589,256,3,478.53,1,"Dormant"
15592,47,1,388.58,2,"Active Customers"
15593,71,1,199.8,2,"Active Customers"
15594,16,5,1771.78,2,"Active Customers"
15596,101,5,1406.59,2,"Active Customers"
15597,36,1,324.57,2,"Active Customers"
15598,54,1,240.68,2,"Active Customers"
15599,27,2,761.74,2,"Active Customers"
15601,12,14,6776.56,3,"VIP Customers"
15602,9,9,1297.87,2,"Active Customers"
15603,79,1,52.2,2,"Active Customers"
15604,53,1,216.39,2,"Active Customers"
15605,37,5,1198.23,2,"Active Customers"
15606,62,9,2920.16,2,"Active Customers"
15607,337,1,104.76,1,"Dormant"
15608,29,4,1093.68,2,"Active Customers"
15609,185,1,298.48,1,"Dormant"
15610,52,1,112.46,2,"Active Customers"
15611,10,11,1570.45,2,"Active Customers"
15612,37,2,195.15,2,"Active Customers"
15615,11,23,10399.74,3,"VIP Customers"
15618,33,4,776.85,2,"Active Customers"
15619,11,1,336.4,2,"Active Customers"
15620,57,3,1553.18,2,"Active Customers"
15621,5,4,1293.03,2,"Active Customers"
15622,44,9,3709.56,2,"Active Customers"
15623,142,1,301.03,1,"Dormant"
15624,117,4,588.13,2,"Active Customers"
15625,104,4,1534.26,2,"Active Customers"
15626,75,2,675.8,2,"Active Customers"
15628,5,9,2870.24,2,"Active Customers"
15630,46,2,1186.35,2,"Active Customers"
15632,16,8,3285.31,2,"Active Customers"
15634,18,1,243.55,2,"Active Customers"
15636,90,2,724.76,2,"Active Customers"
15637,53,1,223.36,2,"Active Customers"
15639,135,1,425.32,2,"Active Customers"
15640,5,15,12515.66,3,"VIP Customers"
15641,106,4,1887.2,2,"Active Customers"
15643,192,3,664,1,"Dormant"
15644,167,4,813,1,"Dormant"
15645,19,1,611.59,2,"Active Customers"
15646,158,3,447.64,1,"Dormant"
15648,205,2,657.35,1,"Dormant"
15649,337,2,816,1,"Dormant"
15651,37,3,646.3,2,"Active Customers"
15652,92,1,337.74,2,"Active Customers"
15653,93,2,877.44,2,"Active Customers"
15654,10,2,922.53,2,"Active Customers"
15655,244,1,560.67,1,"Dormant"
15656,46,4,748.5,2,"Active Customers"
15657,23,1,52.2,2,"Active Customers"
15658,191,5,1024.1,1,"Dormant"
15659,44,1,306.45,2,"Active Customers"
15660,26,9,1600.86,2,"Active Customers"
15661,318,2,309.8,1,"Dormant"
15663,107,1,138.14,2,"Active Customers"
15664,51,1,386.43,2,"Active Customers"
15665,169,2,2242.01,1,"Dormant"
15667,40,1,301.32,2,"Active Customers"
15668,218,1,76.32,1,"Dormant"
15669,41,4,684.34,2,"Active Customers"
15670,297,1,173.05,1,"Dormant"
15671,19,7,2657.13,2,"Active Customers"
15673,89,4,2881.02,2,"Active Customers"
15674,74,4,2111.89,2,"Active Customers"
15675,82,3,323.69,2,"Active Customers"
15676,19,3,3435.76,2,"Active Customers"
15677,50,1,657.23,2,"Active Customers"
15678,53,1,352.7,2,"Active Customers"
15679,25,4,781.28,2,"Active Customers"
15680,10,3,1333.68,2,"Active Customers"
15681,26,5,1426.16,2,"Active Customers"
15683,118,1,193.75,2,"Active Customers"
15687,9,9,2993.1,2,"Active Customers"
15689,120,2,254.1,2,"Active Customers"
15690,5,2,239.76,2,"Active Customers"
15691,253,1,136.8,1,"Dormant"
15692,29,1,191.04,2,"Active Customers"
15694,2,13,6464.4,3,"VIP Customers"
15695,267,2,409.98,1,"Dormant"
15696,34,8,2736.46,2,"Active Customers"
15699,18,1,309.65,2,"Active Customers"
15700,173,2,696.68,1,"Dormant"
15701,3,4,1542.14,2,"Active Customers"
15703,265,1,211.5,1,"Dormant"
15704,141,4,2293.62,2,"Active Customers"
15705,202,1,143.1,1,"Dormant"
15706,64,4,1060.56,2,"Active Customers"
15707,36,4,945.58,2,"Active Customers"
15708,41,7,3364.24,2,"Active Customers"
15709,284,1,133.25,1,"Dormant"
15712,10,5,1072.36,2,"Active Customers"
15713,144,2,356.7,1,"Dormant"
15714,12,2,330.88,2,"Active Customers"
15716,146,4,1118.81,2,"Active Customers"
15717,235,1,150.3,1,"Dormant"
15719,33,13,5043.96,3,"VIP Customers"
15720,25,1,598.73,2,"Active Customers"
15721,12,1,507.08,2,"Active Customers"
15722,36,5,2222.56,2,"Active Customers"
15723,365,1,203.1,1,"Dormant"
15724,202,2,218.25,1,"Dormant"
15725,16,1,415.25,2,"Active Customers"
15727,17,7,5178.96,2,"Active Customers"
15729,213,1,85,1,"Dormant"
15730,66,3,1120.88,2,"Active Customers"
15732,213,2,294.12,1,"Dormant"
15733,283,1,162.3,1,"Dormant"
15734,115,2,1339.45,2,"Active Customers"
15737,15,8,1205.12,2,"Active Customers"
15738,19,16,4812.42,3,"VIP Customers"
15739,67,1,449.12,2,"Active Customers"
15740,50,1,154.88,2,"Active Customers"
15743,17,4,784.46,2,"Active Customers"
15744,78,1,52.2,2,"Active Customers"
15745,20,4,1094.59,2,"Active Customers"
15746,135,1,196.88,2,"Active Customers"
15747,13,3,974.04,2,"Active Customers"
15748,41,1,149.31,2,"Active Customers"
15749,236,3,18715.313,3,"VIP Customers"
15750,3,8,2465.48,2,"Active Customers"
15752,40,7,2637.38,2,"Active Customers"
15753,305,1,79.2,1,"Dormant"
15754,52,3,458.57,2,"Active Customers"
15755,11,6,2364.25,2,"Active Customers"
15756,62,4,532.96,2,"Active Customers"
15757,66,2,714.42,2,"Active Customers"
15758,25,1,205.25,2,"Active Customers"
15759,219,3,253.04,1,"Dormant"
15762,66,2,583.75,2,"Active Customers"
15763,32,2,1086.92,2,"Active Customers"
15764,89,6,3279.97,2,"Active Customers"
15766,65,1,315.06,2,"Active Customers"
15768,116,3,621.83,2,"Active Customers"
15769,8,26,18715.313,3,"VIP Customers"
15773,6,1,635.68,2,"Active Customers"
15774,69,1,270.8,2,"Active Customers"
15775,246,1,104.9,1,"Dormant"
15776,134,1,241.62,2,"Active Customers"
15777,242,4,1047.11,1,"Dormant"
15780,184,3,475.28,1,"Dormant"
15781,26,3,345.46,2,"Active Customers"
15782,10,3,2614.74,2,"Active Customers"
15783,11,1,246.3,2,"Active Customers"
15785,33,5,2328.97,2,"Active Customers"
15786,47,3,4932.2,2,"Active Customers"
15787,27,3,948.05,2,"Active Customers"
15789,359,1,351.3,1,"Dormant"
15790,11,1,220.85,2,"Active Customers"
15791,44,2,1612.69,2,"Active Customers"
15793,15,3,965.61,2,"Active Customers"
15795,150,1,610.01,1,"Dormant"
15796,2,8,2710.56,2,"Active Customers"
15797,114,3,2192.4,2,"Active Customers"
15799,76,3,884.14,2,"Active Customers"
15800,108,2,699.08,2,"Active Customers"
15801,47,3,1063.95,2,"Active Customers"
15803,52,1,415.82,2,"Active Customers"
15804,2,13,4206.39,2,"Active Customers"
15805,24,17,5528.48,3,"VIP Customers"
15806,47,3,784.58,2,"Active Customers"
15807,51,3,903.9,2,"Active Customers"
15808,307,4,3734.97,1,"Dormant"
15809,37,5,515.77,2,"Active Customers"
15810,79,4,1391.98,2,"Active Customers"
15811,23,6,2218.62,2,"Active Customers"
15812,108,5,1801.14,2,"Active Customers"
15813,208,2,1303.91,1,"Dormant"
15814,17,4,1945.33,2,"Active Customers"
15815,64,5,2100.6,2,"Active Customers"
15819,50,4,1905.45,2,"Active Customers"
15820,320,1,206.98,1,"Dormant"
15821,45,2,570.96,2,"Active Customers"
15822,4,2,885.47,2,"Active Customers"
15825,173,1,532.94,1,"Dormant"
15826,57,3,1654.31,2,"Active Customers"
15827,74,14,1836.09,2,"Active Customers"
15829,100,2,636.14,2,"Active Customers"
15830,38,1,576,2,"Active Customers"
15831,59,3,801.76,2,"Active Customers"
15832,255,1,836.79,1,"Dormant"
15834,71,4,2231.25,2,"Active Customers"
15835,45,4,954.09,2,"Active Customers"
15836,51,1,137.37,2,"Active Customers"
15837,65,1,391.98,2,"Active Customers"
15838,12,19,18715.313,3,"VIP Customers"
15839,34,3,1048.49,2,"Active Customers"
15840,59,2,355.56,2,"Active Customers"
15841,73,4,1224.06,2,"Active Customers"
15843,304,1,118.95,1,"Dormant"
15844,47,1,130.74,2,"Active Customers"
15845,18,8,3711.77,2,"Active Customers"
15847,39,2,389.27,2,"Active Customers"
15850,20,2,238.85,2,"Active Customers"
15852,187,2,160.71,1,"Dormant"
15853,52,1,110.8,2,"Active Customers"
15854,5,12,2974.65,2,"Active Customers"
15855,137,5,712.24,2,"Active Customers"
15856,5,27,16386.31,3,"VIP Customers"
15857,19,1,297,2,"Active Customers"
15858,16,5,1438.85,2,"Active Customers"
15860,41,8,977.21,2,"Active Customers"
15861,13,8,3165.36,2,"Active Customers"
15862,9,4,832.88,2,"Active Customers"
15863,26,2,68.84,2,"Active Customers"
15864,23,6,1936.32,2,"Active Customers"
15865,41,3,895.13,2,"Active Customers"
15866,102,1,230.53,2,"Active Customers"
15867,6,15,3806.1,3,"VIP Customers"
15869,278,2,149.64,1,"Dormant"
15870,33,1,354.09,2,"Active Customers"
15872,15,2,360.93,2,"Active Customers"
15874,64,7,4405.88,2,"Active Customers"
15877,2,2,493.28,2,"Active Customers"
15880,369,1,343.28,1,"Dormant"
15881,313,5,501.39,1,"Dormant"
15882,199,4,514.08,1,"Dormant"
15883,3,2,396.48,2,"Active Customers"
15885,94,1,349.35,2,"Active Customers"
15886,61,1,181.09,2,"Active Customers"
15888,81,1,162.64,2,"Active Customers"
15889,157,2,427.57,1,"Dormant"
15891,227,1,521.97,1,"Dormant"
15894,254,2,262.9,1,"Dormant"
15895,150,1,179.17,1,"Dormant"
15897,195,2,222.05,1,"Dormant"
15898,2,5,1388.88,2,"Active Customers"
15899,369,1,56.25,1,"Dormant"
15900,24,1,351.11,2,"Active Customers"
15901,17,3,361.9,2,"Active Customers"
15903,10,7,5126.76,2,"Active Customers"
15904,9,1,164.68,2,"Active Customers"
15906,20,7,1567.69,2,"Active Customers"
15907,4,3,966.6,2,"Active Customers"
15909,174,1,191.94,1,"Dormant"
15910,2,8,1232.18,2,"Active Customers"
15912,179,2,264.62,1,"Dormant"
15916,17,8,1528.09,2,"Active Customers"
15917,248,1,123.1,1,"Dormant"
15918,191,2,334.23,1,"Dormant"
15919,20,2,639.89,2,"Active Customers"
15920,155,3,163.55,1,"Dormant"
15921,173,1,336.03,1,"Dormant"
15922,369,1,369.5,1,"Dormant"
15923,369,1,127.08,1,"Dormant"
15925,195,1,207.15,1,"Dormant"
15930,68,1,426.63,2,"Active Customers"
15932,5,8,2495.87,2,"Active Customers"
15933,22,3,1107.46,2,"Active Customers"
15935,240,1,108.04,1,"Dormant"
15937,65,1,145.35,2,"Active Customers"
15938,113,5,404.58,2,"Active Customers"
15939,90,14,6100.01,3,"VIP Customers"
